EQUIP_ID,YEAR,MAKE,MODEL,DESCRIPTION,DEPT,SALE_PRICE,SALE_DATE,SOLD_BY,VIN,Equipment Type
83595,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,SDOT,6850,2017-10-25T00:00:01.000,MURPHYS AUCTION,1FMCU59H58KB12893,SUV - MED - HYBRID
73745,2007,CHEVROLET,SUBURBAN K1500/K15906,SUV - FULL SIZE - 4WD,SFD,5400,2019-07-02T00:00:01.000,MURPHYS AUCTION,3GNFK16377G320036,SUV - LRG
32250,2013,WIRTGEN,W50 DC COLD MILLING MACHINE,COLD MILLING MACHINE SMALL,SDOT,60000,2017-04-18T00:00:01.000,BIDADOO ONLINE AUCTION,105.0366,SHOP TOOLS
73764,2007,CHEVROLET,SUBURBAN K1500/K15906,SUV FULLSIZE - 4X4,SFD,9750,2016-05-11T00:00:01.000,BIDADOO ONLINE AUCTION,3GNFK163X7G320032,SUV - LRG
73786,2007,CHEVROLET,SUBURBAN K1500/K15906,SUV - FULL SIZE - 4WD,SFD,7800,2019-07-18T00:00:01.000,BIDADOO ONLINE AUCTION,3GNFK16327G320042,SUV - LRG
84743,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,CEN,4450,2019-03-06T00:00:01.000,MURPHYS AUCTION,1FMCU49H18KB80084,SUV - SML - HYBRID
84744,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,5936,2018-11-21T00:00:01.000,BIDADOO ONLINE AUCTION,1FMCU59H28KB80083,SUV - SML - HYBRID
71580,2007,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,4359.99,2018-12-27T00:00:01.000,MURPHYS AUCTION,1FAHP34N07W297984,SEDAN - SML
71582,2007,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,3401,2018-11-08T00:00:01.000,BIDADOO ONLINE AUCTION,1FAHP34N97W297983,SEDAN - SML
71505,2007,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,3630,2017-03-24T00:00:01.000,BIDADOO ONLINE AUCTION,1FAHP34N57W297981,SEDAN - SML
73008,2007,DODGE,GRAND CARAVAN,PASSENGER MINIVAN,ITD,4039,2018-02-15T00:00:01.000,BIDADOO ONLINE AUCTION,1D4GP24E57B251271,VAN - MINIVAN
89114,2008,FORD,CROWN VICTORIA,PATROL CAR ACTIVE SPARE RESERVE,SPD,2550,2016-01-28T00:00:01.000,BIDADOO ONLINE AUCTION,2FAHP71VX8X100207,SEDAN - PATROL
30945,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,5010,2017-12-21T00:00:01.000,MURPHYS AUCTION,2W9MPH614AS044100,SCOOTER
85888,2008,PETERBILT,340,TRUCK - 6 YD DUMP - CLASS 8,DPR,42100,2018-09-04T00:00:01.000,BIDADOO ONLINE AUCTION,2NPRHN8X58M760236,TRUCK - DUMP TRUCK
30950,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,3450,2018-10-30T00:00:01.000,MURPHYS AUCTION,2W9MPH613AS044105,SCOOTER
30951,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,2750,2017-10-25T00:00:01.000,MURPHYS AUCTION,2W9MPH615AS044106,SCOOTER
83801,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,DPR,4700,2019-07-02T00:00:01.000,MURPHYS AUCTION,1FMCU49H48KB98577,SUV - SML - HYBRID
78284,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,3252.78,2016-02-25T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPH6167S044382,SCOOTER
31603,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,1675,2019-05-17T00:00:01.000,BIDADOO ONLINE AUCTION,2FABP7BV4BX176484,SEDAN - PATROL
31607,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,400,2018-06-25T00:00:01.000,MURPHYS AUCTION,2FABP7BV1BX176488,SEDAN - PATROL
32160,2013,FORD,TRANSIT CONNECT,MINIVAN CARGO,ITD,9400,2019-05-03T00:00:01.000,MURPHYS AUCTION,NM0LS6BN5DT167331,VAN - MINIVAN
30952,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,4950,2017-12-21T00:00:01.000,MURPHYS AUCTION,2W9MPH617AS044107,SCOOTER
30953,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,2200,2018-03-07T00:00:01.000,MURPHYS AUCTION,2W9MPH619AS044108,SCOOTER
78285,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,3645,2016-04-06T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPH6187S044383,SCOOTER
78288,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,1200,2016-04-26T00:00:01.000,MURPHYS AUCTION,2W9MPH6137S044386,SCOOTER
84739,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,6600,2019-10-07T00:00:01.000,BIDADOO ONLINE AUCTION,1FMCU59H98KA50561,SUV - SML - HYBRID
78289,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,2604,2016-03-01T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPH6157S044387,SCOOTER
78290,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,2275,2016-03-01T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPH6177S044388,SCOOTER
78291,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,900,2017-06-23T00:00:01.000,MURPHYS AUCTION,2W9MPH6197S044389,SCOOTER
EG5409,2006,PETERBILT,378,SOLID WASTE TRUCK,SPU,40000,2019-08-22T00:00:01.000,MURPHYS AUCTION,1XPFDBOX96D651716,TRUCK - HEAVY
71583,2007,CHEVROLET,MALIBU,MIDSIZE SEDAN,SDOT,3550,2018-12-27T00:00:01.000,MURPHYS AUCTION,1G1ZS57F77F283442,SEDAN - MED
72995,2007,DODGE,GRAND CARAVAN,CARGO MINIVAN,ITD,7200,2018-08-16T00:00:01.000,BIDADOO ONLINE AUCTION,1D4GP23E67B251278,VAN - MINIVAN
76559,2007,TOYOTA,7FBEU15,FORKLIFT ELECTRIC - 3000 LB LIFT,SPU,8200,2018-11-14T00:00:01.000,BIDADOO ONLINE AUCTION,7FBEU15-17601,FORKLIFT - ELECTRIC
78293,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,1775,2017-06-29T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPH6177S044391,SCOOTER
78294,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,1700,2017-03-13T00:00:01.000,MURPHYS AUCTION,2W9MPH6197S044392,SCOOTER
78297,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,3433,2016-03-01T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPH6147S044395,SCOOTER
89132,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,3250,2016-04-19T00:00:01.000,BIDADOO ONLINE AUCTION,2FAHP71V38X122808,SEDAN - PATROL
78292,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,2600,2016-04-26T00:00:01.000,MURPHYS AUCTION,2W9MPH6157S044390,SCOOTER
30910,2010,FORD,F250,PICKUP - 4X4,SPU,8601,2018-08-22T00:00:01.000,MURPHYS AUCTION,1FTSX2BR5AEA09048,TRUCK - LIGHT
32155,2013,TRAILKING,TK80HST,TRAILER LOWBOY,SDOT,4150,2019-07-02T00:00:01.000,MURPHYS AUCTION,1TKA04835DM051978,TRAILER
G75412,2006,PETERBILT,378,SOLID WASTE TRUCK,SPU,52100,2019-10-07T00:00:01.000,BIDADOO ONLINE AUCTION,1XPFDBOX37D686141,TRUCK - HEAVY
79968,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,1500,2016-01-28T00:00:01.000,BIDADOO ONLINE AUCTION,2FAHP71W77X141787,SEDAN - PATROL
31382,2011,FORD,F250,PICKUP - 4X4,SPU,17600,2017-12-12T00:00:01.000,BIDADOO ONLINE AUCTION,1FT7X2BT4BEA86089,TRUCK - LIGHT
30866,2010,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,4808,2019-04-11T00:00:01.000,BIDADOO ONLINE AUCTION,2FABP7BV0AX114126,SEDAN - PATROL
80086,1997,FORD,UNKNOWN,BUS,SPD,675,2017-05-08T00:00:01.000,MURPHYS AUCTION,UNKPD0086,BUS - POLICE
31592,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,575,2019-07-02T00:00:01.000,MURPHYS AUCTION,2FABP7BV2BX161546,SEDAN - PATROL
89129,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,0,2016-08-17T00:00:01.000,OTHER SURPLUS METHOD,2FAHP71V68X100219,SEDAN - PATROL
78295,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,900,2016-10-21T00:00:01.000,MURPHYS AUCTION,2W9MPH6107S044393,SCOOTER
78296,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,1875,2016-03-01T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPH6127S044394,SCOOTER
78298,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,1150,2016-03-01T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPH6167S044396,SCOOTER
30990,2010,SEGWAY,I2,PERSONAL MOBILITY DEVICE ELECTRIC,FAS,2300,2016-01-06T00:00:01.000,BIDADOO ONLINE AUCTION,1.02E+11,PERSONAL MOBILITY DEVICE - ELE
30991,2010,SEGWAY,I2,PERSONAL MOBILITY DEVICE ELECTRIC,FAS,2624,2016-11-22T00:00:01.000,BIDADOO ONLINE AUCTION,1.02E+11,PERSONAL MOBILITY DEVICE - ELE
78299,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,2550,2017-06-29T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPH6187S044397,SCOOTER
30992,2010,SEGWAY,I2,PERSONAL MOBILITY DEVICE ELECTRIC,FAS,1725,2016-03-30T00:00:01.000,BIDADOO ONLINE AUCTION,1.02E+11,PERSONAL MOBILITY DEVICE - ELE
89131,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,3550,2016-04-19T00:00:01.000,BIDADOO ONLINE AUCTION,2FAHP71V18X122807,SEDAN - PATROL
73747,2007,CHEVROLET,SUBURBAN K1500/K15906,SUV - FULL SIZE - 4WD,SFD,5000,2019-07-02T00:00:01.000,MURPHYS AUCTION,3GNFK16397G320040,SUV - LRG
32695,2015,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,1325,2018-06-25T00:00:01.000,MURPHYS AUCTION,1FM5K8AR5FGA28867,SUV - PATROL
32644,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,510,2019-03-06T00:00:01.000,MURPHYS AUCTION,1FM5K8AR4EGC50024,SUV - PATROL
32649,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,2365,2018-03-07T00:00:01.000,MURPHYS AUCTION,1FM5K8AR3EGC49995,SUV - PATROL
32651,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,2300,2016-08-18T00:00:01.000,MURPHYS AUCTION,1FM5K8AR7EGC49997,SUV - PATROL
32654,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,335,2019-09-03T00:00:01.000,MURPHYS AUCTION,1FM5K8AR0EGC50005,SUV - PATROL
31555,2011,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,3897,2018-11-08T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPA618BS044108,SCOOTER
32576,2014,FORD,E350,VAN PASSENGER FULL SIZE,DPR,3300,2016-10-21T00:00:01.000,MURPHYS AUCTION,1FBNE3BL7EDA74486,VAN
32724,2015,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,3950,2017-10-25T00:00:01.000,MURPHYS AUCTION,1FM5K8AR4FGA66591,SUV - PATROL
32663,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,1851,2016-06-14T00:00:01.000,BIDADOO ONLINE AUCTION,1FM5K8AR0EGC50019,SUV - PATROL
32617,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,2175,2019-09-03T00:00:01.000,MURPHYS AUCTION,1FM5K8AR9EGC27225,SUV - PATROL
32609,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,1025,2019-03-06T00:00:01.000,MURPHYS AUCTION,1FM5K8AR4EGC27231,SUV - PATROL
32612,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,1625,2016-04-26T00:00:01.000,MURPHYS AUCTION,1FM5K8AR5EGC27223,SUV - PATROL
31569,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,2900.77,2016-10-06T00:00:01.000,BIDADOO ONLINE AUCTION,2FABP7BV2BX149235,SEDAN - PATROL
58276,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,460,2016-05-11T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPH5555P044104,SCOOTER
78132,2007,JOHN DEERE,5225 UTILITY TRACTOR,TRACTOR - LOADER,DPR,23544,2018-03-07T00:00:01.000,MURPHYS AUCTION,LV5225R323254,TRACTOR - LOADER
31572,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,3050,2017-01-05T00:00:01.000,BIDADOO ONLINE AUCTION,2FABP7BV8BX149238,SEDAN - PATROL
98245,2009,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,4150,2019-03-06T00:00:01.000,MURPHYS AUCTION,2W9MPH61149S044108,SCOOTER
83604,2008,CHEVROLET,UPLANDER,CARGO MINIVAN,SPU,1400,2018-12-27T00:00:01.000,MURPHYS AUCTION,1GBDV13W18D212259,VAN - MINIVAN
31587,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,2750,2018-05-09T00:00:01.000,BIDADOO ONLINE AUCTION,2FABP7BV3BX161541,SEDAN - PATROL
31610,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,3600,2016-12-08T00:00:01.000,MURPHYS AUCTION,2FABP7BV8BX161549,SEDAN - PATROL
32529,1999,HYUNDAI,TRAILER,TRAILER - VAN - 48,SFD,2651.05,2018-06-13T00:00:01.000,BIDADOO ONLINE AUCTION,3H3V452C1XT017016,TRAILER
30869,2009,JOHN DEERE,850D XUV,UTILITY VEHICLE 4 WHEEL,DPR,9250,2016-12-08T00:00:01.000,MURPHYS AUCTION,MOXUVDX031886,UTILITY VEHICLE
32731,2014,FELLING,FT-40-2 T TILT DECK TRAILER,TRAILER TILT DECK,SDOT,15000,2016-03-01T00:00:01.000,BIDADOO ONLINE AUCTION,5FTFA3021F1000768,TRAILER
71753,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SFD,2550,2018-08-16T00:00:01.000,BIDADOO ONLINE AUCTION,2G1WS55R979405940,SEDAN - MED
45946,2004,KENWORTH,T800B,TRUCK - DUMP - CLASS 8,DPR,44250,2019-07-02T00:00:01.000,MURPHYS AUCTION,1NKDLBOX24R068429,TRUCK - DUMP TRUCK
31477,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,2275,2016-10-06T00:00:01.000,BIDADOO ONLINE AUCTION,2FABP7BV9AX121768,SEDAN - PATROL
31489,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,2088,2016-08-03T00:00:01.000,BIDADOO ONLINE AUCTION,2FABP7BV2AX139996,SEDAN - PATROL
31491,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,1725,2016-04-28T00:00:01.000,BIDADOO ONLINE AUCTION,2FABP7BV6AX139998,SEDAN - PATROL
31483,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,2026,2018-05-02T00:00:01.000,BIDADOO ONLINE AUCTION,2FABP7BV4AX121774,SEDAN - PATROL
32321,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,1175,2019-09-03T00:00:01.000,MURPHYS AUCTION,1FM5K8ARXEGA71082,SUV - PATROL
35558,2010,PETERBILT,367,TRUCK - 12 YD DUMP - CLASS 8,SPU,105000,2019-02-22T00:00:01.000,MURPHYS AUCTION,1NPTX4EX8AD101988,TRUCK - DUMP TRUCK
31554,2011,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,4150,2018-12-27T00:00:01.000,MURPHYS AUCTION,2W9MPA616BS044107,SCOOTER
86387,2004,FORD,ECONOLINE,CARGO VAN,SPD,4725,2017-10-25T00:00:01.000,MURPHYS AUCTION,1FBSS31L04HA48624,VAN
31077,2010,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,1000,2018-12-27T00:00:01.000,MURPHYS AUCTION,2G1WA5EK8A1258179,SEDAN - MED
31487,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,2088,2016-04-19T00:00:01.000,BIDADOO ONLINE AUCTION,2FABP7BVXAX121777,SEDAN - PATROL
30867,2010,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,6300,2018-05-02T00:00:01.000,MURPHYS AUCTION,2FABP7BV2AX114127,SEDAN - PATROL
51722,2005,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,3650,2016-07-13T00:00:01.000,BIDADOO ONLINE AUCTION,2G1WF52K359320780,SEDAN - MED
52903,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,5702,2018-02-15T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U853111139,SEDAN - SML - HYBRID
61726,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,2175,2018-10-30T00:00:01.000,MURPHYS AUCTION,2G1WS551169396370,SEDAN - MED
13183,2001,GMC,G2500,PASSENGER VAN,SPD,8050,2019-06-11T00:00:01.000,BIDADOO ONLINE AUCTION,1GCGG25R811234654,VAN
41711,2004,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,2550,2017-02-01T00:00:01.000,BIDADOO ONLINE AUCTION,2G1WF52KX49446908,SEDAN - MED
62101,2006,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,3925,2018-01-25T00:00:01.000,BIDADOO ONLINE AUCTION,1FAHP34N76W257951,SEDAN - SML
41709,2004,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,2045,2019-06-11T00:00:01.000,BIDADOO ONLINE AUCTION,2G1WF52K549446623,SEDAN - MED
70459,2007,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,3425,2018-08-22T00:00:01.000,MURPHYS AUCTION,2G1WS58R279403541,SEDAN - MED
32640,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,3500,2019-07-02T00:00:01.000,MURPHYS AUCTION,1FM5K8AR3EGC50015,SUV - PATROL
32814,2015,CHEVROLET,SUBURBAN,SUV FULL SIZE 4WD,SPD,15000,2018-03-07T00:00:01.000,MURPHYS AUCTION,1GNSK5KC8FR618203,SUV - LRG
32827,2014,DODGE,CHARGER,PATROL CAR - TRAFFIC 4WD,SPD,135,2018-12-27T00:00:01.000,MURPHYS AUCTION,2C3CDXKT4EH334816,SEDAN - PATROL
70464,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,805,2016-04-26T00:00:01.000,MURPHYS AUCTION,2G1WS58R879401793,SEDAN - MED
3144,2000,FORD,F450,PICKUP - DIVER BODY - CLASS 4 - 4X4,SPD,13251,2018-08-22T00:00:01.000,MURPHYS AUCTION,1FDXW47S9YEE28056,TRUCK - HEAVY
32878,2004,TENNANT,8410 FLOOR SCRUBBER,FLOOR SCRUBBER FLEETS,FAS,7100,2018-03-29T00:00:01.000,BIDADOO ONLINE AUCTION,14078,SCRUBBER - FLOOR
32336,2014,FORD,POLICE INTERCEPTOR SEDAN,PATROL CAR SEDAN AWD,SPD,225,2017-10-25T00:00:01.000,MURPHYS AUCTION,1FAHP2MK1EG122327,SEDAN - PATROL
80476,2008,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,3250,2017-03-13T00:00:01.000,BIDADOO ONLINE AUCTION,2G1WS583281274471,SEDAN - MED
32732,2014,FELLING,FT-40-2 T TILT DECK TRAILER,TRAILER TILT DECK,SDOT,18750,2018-10-05T00:00:01.000,BIDADOO ONLINE AUCTION,5FTFA302XF1000767,TRAILER
73420,2007,CHEVROLET,EXPRESS,CUTAWAY VAN - SPARTAN BODY,DPR,23010,2018-02-15T00:00:01.000,BIDADOO ONLINE AUCTION,1GBJG31U771152286,VAN
33066,2015,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,4200,2018-10-30T00:00:01.000,MURPHYS AUCTION,1HD1FMM17FB629621,MOTORCYCLE - PATROL
32853,2014,SEGWAY,I2 SE,PEO PERSONAL MOBILITY DEVICE ELECTRIC,SPD,1590,2019-08-07T00:00:01.000,BIDADOO ONLINE AUCTION,1.42E+11,PERSONAL MOBILITY DEVICE - ELE
32854,2014,SEGWAY,I2 SE,PEO PERSONAL MOBILITY DEVICE ELECTRIC,SPD,1275,2018-06-20T00:00:01.000,BIDADOO ONLINE AUCTION,1.42E+11,PERSONAL MOBILITY DEVICE - ELE
32855,2014,SEGWAY,I2 SE,PEO PERSONAL MOBILITY DEVICE ELECTRIC,SPD,1275,2018-06-20T00:00:01.000,BIDADOO ONLINE AUCTION,1.42E+11,PERSONAL MOBILITY DEVICE - ELE
32856,2014,SEGWAY,I2 SE,PEO PERSONAL MOBILITY DEVICE ELECTRIC,SPD,700,2018-06-25T00:00:01.000,MURPHYS AUCTION,1.42E+11,PERSONAL MOBILITY DEVICE - ELE
32857,2014,SEGWAY,I2 SE,PEO PERSONAL MOBILITY DEVICE ELECTRIC,SPD,700,2019-09-03T00:00:01.000,MURPHYS AUCTION,1.42E+11,PERSONAL MOBILITY DEVICE - ELE
31494,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,1276,2016-08-09T00:00:01.000,BIDADOO ONLINE AUCTION,2FABP7BV0AX140001,SEDAN - PATROL
32679,2015,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,1750,2017-09-01T00:00:01.000,MURPHYS AUCTION,1FM5K8AR6FGA28862,SUV - PATROL
32624,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,1755.55,2018-03-07T00:00:01.000,MURPHYS AUCTION,1FM5K8AR1EGC27218,SUV - PATROL
63601,2006,FORD,FREESTAR,CARGO MINIVAN,SPU,3450,2017-12-21T00:00:01.000,MURPHYS AUCTION,2FTZA54646BA64128,VAN - MINIVAN
67112,2006,JOHN DEERE,6320,TRACTOR - BOOM MOWER,SDOT,32400,2018-12-13T00:00:01.000,BIDADOO ONLINE AUCTION,L06320H 486693,TRACTOR - MOWER
30946,2010,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,1775,2018-03-07T00:00:01.000,MURPHYS AUCTION,2W9MPH616AS044101,SCOOTER
58270,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,3405,2016-05-04T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPH5595P044106,SCOOTER
88305,2008,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,1200,2017-06-23T00:00:01.000,MURPHYS AUCTION,2W9MPH6138S044602,SCOOTER
63378,2006,FORD,F350,PICKUP - FLATBED,DPR,10100,2016-07-07T00:00:01.000,BIDADOO ONLINE AUCTION,1FDSX34P06ED68098,TRUCK - LIGHT
31543,2011,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC,SPD,2525,2016-10-21T00:00:01.000,MURPHYS AUCTION,2FABP7BV1BX161554,SEDAN - PATROL
32832,2014,DODGE,CHARGER,PATROL CAR - TRAFFIC 4WD,SPD,2850,2018-03-07T00:00:01.000,MURPHYS AUCTION,2C3CDXKT2EH334815,SEDAN - PATROL
EG5454,2002,FREIGHTLINER,MT45,VAN WALK IN,SPU,9873,2016-02-05T00:00:01.000,BIDADOO ONLINE AUCTION,4UZAAPBW21CJ40445,VAN - WALKIN
78287,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,1925,2016-04-06T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPH6117S044385,SCOOTER
32858,2014,SEGWAY,I2 SE,PEO PERSONAL MOBILITY DEVICE ELECTRIC,SPD,500,2018-06-25T00:00:01.000,MURPHYS AUCTION,1.42E+11,PERSONAL MOBILITY DEVICE - ELE
32859,2014,ALTEC,CHIPPER,CHIPPER TRAILER MOUNTED DSL,DPR,14500,2018-09-27T00:00:01.000,OTHER SURPLUS METHOD,5WDS91519DC200564,CHIPPER
31596,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,3150,2019-05-17T00:00:01.000,BIDADOO ONLINE AUCTION,2FABP7BV7BX176477,SEDAN - PATROL
31810,2012,DODGE,CHARGER,PATROL CAR SEDAN 2WD - SPD TEST 6,SPD,3002,2019-09-04T00:00:01.000,MURPHYS AUCTION,2C3CDXAG0CH205179,SEDAN - PATROL
32860,2014,ALTEC,CHIPPER,CHIPPER TRAILER MOUNTED DSL,DPR,14500,2018-09-27T00:00:01.000,OTHER SURPLUS METHOD,5WDS91516CC200665,CHIPPER
33376,2016,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,4325,2018-03-07T00:00:01.000,MURPHYS AUCTION,1FM5K8AR4GGA47282,SUV - PATROL
33924,2010,FORD,E450,PASSENGER VAN,SPD,2025,2019-07-02T00:00:01.000,MURPHYS AUCTION,1FDFE4FS3ADA90259,VAN
43373,2004,CHEVROLET,COLORADO,COMPACT PICKUP,DPR,3950,2016-03-01T00:00:01.000,BIDADOO ONLINE AUCTION,1GCCS196248188628,TRUCK - LIGHT
30896,2009,TORO,328-D 4WD,"MOWER - 72"" ROTARY",CEN,5301,2017-10-25T00:00:01.000,MURPHYS AUCTION,290000375,MOWER
89139,2008,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,2550,2018-12-27T00:00:01.000,MURPHYS AUCTION,2FAHP71V58X122809,SEDAN - PATROL
51719,2005,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,2950,2018-08-22T00:00:01.000,MURPHYS AUCTION,2G1WF52K959318760,SEDAN - MED
99210,2009,FORD,CROWN VICTORIA,PATROL CAR - K9,SPD,2988.88,2016-03-30T00:00:01.000,BIDADOO ONLINE AUCTION,2FAHP71V79X123509,SEDAN - PATROL
85438,2008,FORD,E450,MEDIC AID VAN - 1ST REMOUNT,SFD,2050,2017-03-13T00:00:01.000,MURPHYS AUCTION,1FDXE45P68DB55472,MEDIC UNIT
89134,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,4550,2018-08-16T00:00:01.000,BIDADOO ONLINE AUCTION,2FAHP71V58X122812,SEDAN - PATROL
87142,2008,CASE,590M,BACKHOE LOADER - 19500 LB - BREAKER  4X4,SDOT,51100,2016-08-03T00:00:01.000,BIDADOO ONLINE AUCTION,N8C509262,LOADER - BACKHOE
90482,2009,TOYOTA,CAMRY,MIDSIZE SEDAN - HYBRID,SPD,5400,2017-03-03T00:00:01.000,BIDADOO ONLINE AUCTION,4T1BB46K99U074182,SEDAN - MED - HYBRID
92914,2009,TOYOTA,CAMRY,SEDAN MIDSIZE HYBRID,FAS,6100,2018-11-08T00:00:01.000,BIDADOO ONLINE AUCTION,4T1BB46K09U070795,SEDAN - MED - HYBRID
90486,2009,TOYOTA,CAMRY,MIDSIZE SEDAN - HYBRID,SPD,7000,2019-07-18T00:00:01.000,BIDADOO ONLINE AUCTION,4T1BB46K69U069764,SEDAN - MED - HYBRID
